Timestamp,Distance (cm)
1722230423.2223518,996.78
1722230423.3819919,996.64
1722230423.541568,996.76
1722230423.7010932,996.66
1722230423.8606122,996.69
1722230424.0200582,996.69
1722230424.179571,996.69
1722230424.3394282,996.68
1722230424.498658,996.66
1722230424.658396,996.78
1722230424.817812,996.59
1722230424.977273,996.76
1722230425.1369522,996.71
1722230425.2963672,996.71
1722230425.4560268,996.78
1722230425.5717041,254.56
1722230425.731081,996.74
1722230425.890826,996.73
1722230426.006006,254.12
1722230426.165761,996.78
1722230426.3251572,996.79
1722230426.48483,996.66
1722230426.644437,996.74
1722230426.803902,996.71
1722230426.963393,996.74
1722230427.123075,996.78
1722230427.282485,996.79
1722230427.441961,996.73
1722230427.6016939,996.78
1722230427.761117,996.74
1722230427.920622,996.62
1722230428.080364,996.78
1722230428.239668,996.62
1722230428.399452,996.76
1722230428.5587342,996.78
1722230428.718476,996.76
1722230428.8779578,996.73
1722230429.0376441,996.69
1722230429.197025,996.76
1722230429.356628,996.78
1722230429.516748,996.79
1722230429.675673,996.64
1722230429.8351412,996.68
1722230429.994782,996.68
1722230430.15421,996.76
1722230430.313954,996.66
1722230430.4733372,996.61
1722230430.588945,254.1
1722230430.704365,251.99
1722230430.8639889,996.71
1722230431.0234501,996.68
1722230431.1831849,996.73
1722230431.342551,996.71
1722230431.502062,996.73
1722230431.6175191,254.1
1722230431.777133,996.71
1722230431.9366798,996.71
1722230432.096237,996.71
1722230432.2557619,996.59
1722230432.41534,996.71
1722230432.5306208,254.12
1722230432.646208,252.42
1722230432.805686,996.57
1722230432.965321,996.71
1722230433.1248488,996.56
1722230433.284411,996.62
1722230433.4437408,996.68
1722230433.6036422,996.73
1722230433.762999,996.68
1722230433.922722,996.76
1722230434.082123,996.66
1722230434.24161,996.81
1722230434.401164,996.76
1722230434.560797,996.54
1722230434.7202618,996.71
1722230434.879772,996.71
1722230435.0393941,996.71
1722230435.198921,996.68
1722230435.3582358,996.69
1722230435.517877,996.68
1722230435.677469,996.73
1722230435.836971,996.73
1722230435.996643,996.69
1722230436.1559649,996.64
1722230436.315532,996.64
1722230436.475204,996.68
1722230436.634698,996.71
1722230436.794336,996.73
1722230436.95403,996.76
1722230437.1132102,996.76
1722230437.272863,996.71
1722230437.432553,996.69
1722230437.592078,996.69
1722230437.7515361,996.64
1722230437.866921,251.63
1722230438.026968,996.69
1722230438.1860218,996.66
1722230438.301277,252.48
1722230438.4609878,996.66
1722230438.620519,996.59
1722230438.780055,996.61
1722230438.9395032,996.46
1722230439.0991108,996.66
1722230439.258666,996.52
1722230439.418314,996.62
1722230439.577816,996.59
1722230439.7372448,996.73
1722230439.89696,996.64
1722230440.056312,996.64
1722230440.21555,996.57
1722230440.375471,996.71
1722230440.534881,996.66
1722230440.694392,996.57
1722230440.854311,996.59
1722230441.013553,996.59
1722230441.1731179,996.59
1722230441.288699,252.91
1722230441.448112,996.64
1722230441.607625,996.59
1722230441.722998,251.65
1722230441.882518,996.76
1722230442.042046,996.74
1722230442.157481,252.5
1722230442.2727659,252.06
1722230442.432414,996.74
1722230442.592085,996.61
1722230442.751393,996.68
1722230442.9110432,996.69
1722230443.0706282,996.49
1722230443.230108,996.68
1722230443.345451,253.2
1722230443.461497,259.17
1722230443.620886,996.61
1722230443.78043,996.56
1722230443.939975,996.62
1722230444.099469,996.64
1722230444.2590652,996.69
1722230444.4186099,996.57
1722230444.578058,996.64
1722230444.737661,996.66
1722230444.8970082,996.59
1722230445.0566962,996.61
1722230445.2162418,996.71
1722230445.3757389,996.66
1722230445.535178,996.66
1722230445.6947799,996.66
1722230445.8544629,996.71
1722230446.01381,996.76
1722230446.173356,996.59
1722230446.33284,996.81
1722230446.4925098,996.56
1722230446.65217,996.69
1722230446.7676091,255.76
1722230446.9271948,996.76
1722230447.086602,996.76
1722230447.246263,996.74
1722230447.405869,996.79
1722230447.565251,996.62
1722230447.6811242,257.92
1722230447.8404438,996.68
1722230447.999925,996.78
1722230448.159729,996.62
1722230448.319028,996.61
1722230448.434505,252.91
1722230448.594157,996.66
1722230448.7095969,252.89
1722230448.8251772,254.17
1722230448.984576,996.68
1722230449.144253,996.66
1722230449.3038888,996.73
1722230449.463309,996.68
1722230449.622903,996.68
1722230449.782312,996.61
1722230449.941835,996.61
1722230450.101446,996.68
1722230450.21666,252.08
1722230450.376999,996.52
1722230450.535795,996.66
1722230450.695189,996.64
1722230450.85509,996.68
1722230451.014485,996.64
1722230451.174011,996.71
1722230451.3333771,996.74
1722230451.4932458,996.71
1722230451.65266,996.76
1722230451.812263,996.76
1722230451.971731,996.68
1722230452.1313431,996.59
1722230452.2907588,996.68
1722230452.450218,996.62
1722230452.610076,996.64
1722230452.7695749,996.64
1722230452.92886,996.69
1722230453.088305,996.68
1722230453.2478762,996.62
1722230453.4075499,996.74
1722230453.567123,996.73
1722230453.726623,996.76
1722230453.886206,996.62
1722230454.0457458,996.76
1722230454.20526,996.74
1722230454.36477,996.71
1722230454.52433,996.69
1722230454.683736,996.73
1722230454.799585,258.32
1722230454.959222,996.59
1722230455.07455,251.65
1722230455.2341042,996.66
1722230455.3937962,996.68
1722230455.5535731,996.61
1722230455.712808,996.71
1722230455.872245,996.71
1722230455.987675,251.65
1722230456.1030579,251.63
1722230456.262656,996.71
1722230456.422134,996.78
1722230456.581611,996.71
1722230456.741183,996.57
1722230456.900667,996.69
1722230457.0602329,996.78
1722230457.2196832,996.74
1722230457.379405,996.61
1722230457.5390642,996.66
1722230457.698418,996.76
1722230457.858182,996.68
1722230458.017656,996.62
1722230458.17721,996.66
1722230458.33652,996.73
1722230458.496372,996.71
1722230458.655802,996.74
1722230458.815445,996.69
1722230458.974876,996.64
1722230459.134451,996.59
1722230459.29398,996.73
1722230459.409195,252.08
1722230459.569015,996.61
1722230459.728493,996.59
1722230459.887996,996.68
1722230460.0475662,996.64
1722230460.207148,996.64
1722230460.3224692,252.06
1722230460.481899,996.68
1722230460.597559,251.63
1722230460.757184,996.68
1722230460.916822,996.66
1722230461.07615,996.68
1722230461.235422,996.71
1722230461.3951738,996.61
1722230461.5547168,996.73
1722230461.714231,996.54
1722230461.873866,996.68
1722230462.033327,996.68
1722230462.19282,996.68
1722230462.352248,996.62
1722230462.511901,996.69
1722230462.627763,255.03
1722230462.7870002,996.59
1722230462.9464471,996.61
1722230463.1061661,996.64
1722230463.265523,996.62
1722230463.425206,996.47
1722230463.5845382,996.64
1722230463.744267,996.64
1722230463.9037619,996.61
1722230464.063395,996.66
1722230464.178723,252.5
1722230464.338306,996.69
1722230464.4975202,996.71
1722230464.657429,996.62
1722230464.816837,996.66
1722230464.976379,996.71
1722230465.1360052,996.57
1722230465.295328,996.64
1722230465.455035,996.69
1722230465.61458,996.81
1722230465.774255,996.64
1722230465.889844,258.35
1722230466.0494049,996.71
1722230466.20903,996.74
1722230466.368451,996.61
1722230466.527963,996.68
1722230466.687618,996.71
1722230466.847193,996.62
1722230467.006816,996.74
1722230467.166353,996.71
1722230467.325818,996.68
1722230467.4854138,996.74
1722230467.6449091,996.68
1722230467.804432,996.68
1722230467.9639318,996.74
1722230468.079198,252.06
1722230468.238794,996.69
1722230468.3983622,996.74
1722230468.558172,996.61
1722230468.717539,996.64
1722230468.8326862,251.23
1722230468.9923542,996.76
1722230469.107881,253.33
1722230469.2231731,252.08
1722230469.382734,996.66
1722230469.542306,996.61
1722230469.7019699,996.64
1722230469.861372,996.68
1722230470.0210571,996.66
1722230470.1808488,996.66
1722230470.340412,996.51
1722230470.4995022,996.64
1722230470.659084,996.61
1722230470.774741,255.87
1722230470.934216,996.61
1722230471.093935,996.69
1722230471.2534459,996.68
1722230471.4129448,996.64
1722230471.572494,996.68
1722230471.732759,996.57
1722230471.8916538,996.69
1722230472.051224,996.73
1722230472.210677,996.71
1722230472.3702662,996.64
1722230472.529763,996.59
1722230472.645273,252.52
1722230472.760633,253.35
1722230472.9201548,996.62
1722230473.079752,996.69
1722230473.194981,251.63
1722230473.310464,253.32
1722230473.425726,252.5
1722230473.585543,996.64
1722230473.744958,996.73
1722230473.904497,996.69
1722230474.0640042,996.54
1722230474.2235289,996.74
1722230474.383157,996.73
1722230474.54273,996.68
1722230474.658349,257.91
1722230474.7738,252.48
1722230474.933287,996.61
1722230475.092779,996.71
1722230475.252448,996.78
1722230475.367831,252.06
1722230475.527331,996.61
1722230475.686903,996.59
1722230475.8463628,996.66
1722230475.961668,251.21
1722230476.1212878,996.69
1722230476.223706,7.77
1722230476.3265321,11.29
1722230476.482791,996.61
1722230476.642373,996.51
1722230476.801803,996.69
1722230476.9613981,996.61
1722230477.1209128,996.56
1722230477.2262678,13.45
1722230477.331229,6.58
1722230477.4363048,5.76
1722230477.536793,9.71
1722230477.684226,996.68
1722230477.843808,996.68
1722230477.961548,291.46
1722230478.064456,10.81
1722230478.164914,10.39
1722230478.26631,12.17
1722230478.371684,11.44
1722230478.476417,9.57
1722230478.581196,16.47
1722230478.685528,9.6
1722230478.82882,996.76
1722230478.988349,996.78
1722230479.1478,996.71
1722230479.307433,996.59
1722230479.466919,996.61
1722230479.626517,996.59
1722230479.786057,996.64
1722230479.891417,11.75
1722230479.992032,15.11
1722230480.119214,513.2
1722230480.278837,996.59
1722230480.438387,996.66
1722230480.5979362,996.49
1722230480.703386,9.98
1722230480.804488,13.11
1722230480.905055,11.25
1722230481.0104241,12.15
1722230481.115798,12.15
1722230481.2186098,7.74
1722230481.3202848,11.81
1722230481.464899,996.54
1722230481.624424,996.69
1722230481.7840362,996.61
1722230481.9435241,996.71
1722230482.0447621,12.34
1722230482.147656,9.45
1722230482.248211,9.66
1722230482.350956,10.17
1722230482.5072908,996.64
1722230482.666831,996.69
1722230482.826283,996.64
1722230482.929496,9.52
1722230483.0349178,6.97
1722230483.137318,8.62
1722230483.238274,8.19
1722230483.339296,8.19
1722230483.490357,996.71
1722230483.593686,9.52
1722230483.696262,7.39
1722230483.797648,12.07
1722230483.900953,9.52
1722230484.0060081,11.88
1722230484.106833,11.49
1722230484.2112021,8.62
1722230484.357009,996.61
1722230484.516565,996.64
1722230484.676057,996.64
1722230484.83547,996.64
1722230484.9392488,8.86
1722230485.044649,9.3
1722230485.197147,996.61
1722230485.302582,11.48
1722230485.405879,7.6
1722230485.5112379,11.22
1722230485.613009,7.34
1722230485.714224,6.75
1722230485.8614452,996.66
1722230485.962542,8.45
1722230486.121871,996.49
1722230486.2814138,996.73
1722230486.440984,996.76
1722230486.545829,10.83
1722230486.7015822,996.78
1722230486.861121,996.68
1722230486.9641721,10.8
1722230487.069494,8.19
1722230487.1748438,6.58
1722230487.3235111,996.73
1722230487.4830022,996.76
1722230487.632965,837.25
1722230487.7926888,996.88
1722230487.952286,996.69
1722230488.111718,996.62
1722230488.217132,11.49
1722230488.372271,996.71
1722230488.5318022,996.73
1722230488.6914518,996.62
1722230488.850962,996.71
1722230489.010536,996.81
1722230489.169847,996.88
1722230489.329526,996.85
1722230489.489156,996.52
1722230489.648639,996.68
1722230489.751816,11.49
1722230489.909313,996.69
1722230490.068726,996.64
1722230490.228367,996.61
1722230490.387912,996.61
1722230490.547405,996.61
1722230490.707005,996.62
1722230490.8664901,996.68
1722230491.0260859,996.56
1722230491.1856582,996.73
1722230491.301769,251.62
1722230491.4603572,996.62
1722230491.6200671,996.61
1722230491.779637,996.66
1722230491.939253,996.64
1722230492.0986528,996.57
1722230492.25823,996.64
1722230492.373446,251.7
1722230492.533154,996.68
1722230492.692693,996.56
1722230492.852177,996.66
1722230493.01179,996.51
1722230493.127098,250.77
1722230493.286656,996.61
1722230493.446003,996.62
1722230493.605699,996.57
1722230493.765161,996.57
1722230493.924792,996.56
1722230494.084298,996.74
1722230494.2438478,996.62
1722230494.403316,996.54
1722230494.5629702,996.59
1722230494.722451,996.74
1722230494.8820171,996.66
1722230495.041513,996.68
1722230495.201104,996.68
1722230495.360399,996.61
1722230495.520142,996.66
1722230495.679574,996.64
1722230495.83919,996.68
1722230495.998791,996.79
1722230496.158327,996.78
1722230496.3178382,996.73
1722230496.477359,996.76
1722230496.636966,996.74
1722230496.796543,996.83
1722230496.956074,996.74
1722230497.115596,996.57
1722230497.275153,996.68
1722230497.434679,996.59
1722230497.594242,996.69
1722230497.753771,996.78
1722230497.913593,996.73
1722230498.072821,996.69
1722230498.2324438,996.76
1722230498.391977,996.69
1722230498.551494,996.73
1722230498.711025,996.68
1722230498.870666,996.59
1722230499.030148,996.73
1722230499.189502,996.54
1722230499.349199,996.66
1722230499.508754,996.71
1722230499.6683168,996.74
1722230499.827806,996.66
1722230499.987365,996.66
1722230500.14698,996.68
1722230500.307159,996.74
1722230500.4660869,996.76
1722230500.5814898,253.28
1722230500.741051,996.78
1722230500.900592,996.62
1722230501.060307,996.68
1722230501.219695,996.68
1722230501.379274,996.71
1722230501.5389519,996.73
1722230501.654193,251.99
1722230501.769444,251.14
1722230501.928957,996.66
1722230502.088577,996.76
1722230502.2481081,996.69
1722230502.363324,251.57
1722230502.523011,996.71
1722230502.6825411,996.78
1722230502.842011,996.81
1722230503.001546,996.73
1722230503.161176,996.81
1722230503.320692,996.78
1722230503.480238,996.71
1722230503.5956008,252.38
1722230503.755192,996.73
1722230503.8704698,252.4
1722230503.985902,252.84
1722230504.145577,996.61
1722230504.305208,996.68
1722230504.464632,996.64
1722230504.623967,996.78
1722230504.783713,996.66
1722230504.943172,996.62
1722230505.102773,996.73
1722230505.2623181,996.66
1722230505.4218628,996.61
1722230505.581401,996.71
1722230505.741062,996.62
1722230505.9005,996.62
1722230506.0600052,996.61
1722230506.219569,996.59
1722230506.379092,996.64
1722230506.5386791,996.62
1722230506.6981618,996.62
1722230506.857731,996.64
1722230507.01715,996.66
1722230507.176826,996.76
1722230507.336183,996.71
1722230507.4958541,996.69
1722230507.6554902,996.57
1722230507.770756,251.55
1722230507.93036,996.64
1722230508.090436,996.71
1722230508.249444,996.59
1722230508.408963,996.64
1722230508.5684822,996.49
1722230508.728042,996.68
1722230508.887615,996.61
1722230509.0470452,996.64
1722230509.162878,256.56
1722230509.322262,996.71
1722230509.437868,256.53
1722230509.597449,996.62
1722230509.7570229,996.62
1722230509.916557,996.71
1722230510.076067,996.68
1722230510.191474,251.97
1722230510.3507998,996.64
1722230510.510613,996.57
1722230510.67007,996.62
1722230510.785419,251.99
1722230510.9448152,996.62
1722230511.1045032,996.59
1722230511.264076,996.71
1722230511.423584,996.78
1722230511.583097,996.71
1722230511.742646,996.71
1722230511.902174,996.64
1722230512.061804,996.69
1722230512.2212532,996.68
1722230512.336791,256.11
1722230512.4964669,996.54
1722230512.655995,996.69
1722230512.8155332,996.73
1722230512.975071,996.61
1722230513.134621,996.57
1722230513.249863,251.53
1722230513.40945,996.71
1722230513.568869,996.62
1722230513.7285829,996.64
1722230513.888032,996.56
1722230514.0475478,996.68
1722230514.2072692,996.71
1722230514.366643,996.71
1722230514.526371,996.66
1722230514.685867,996.76
1722230514.8453948,996.61
1722230515.004919,996.69
1722230515.16458,996.71
1722230515.324075,996.66
1722230515.483552,996.68
1722230515.643113,996.71
1722230515.8026822,996.66
1722230515.962237,996.66
1722230516.1217248,996.69
1722230516.281282,996.66
1722230516.4408162,996.64
1722230516.600491,996.61
1722230516.759893,996.73
1722230516.919465,996.71
1722230517.034663,251.99
1722230517.194325,996.57
1722230517.35395,996.73
1722230517.5132768,996.78
1722230517.672991,996.73
1722230517.8325481,996.73
1722230517.992178,996.69
1722230518.151638,996.78
1722230518.311211,996.74
1722230518.470824,996.69
1722230518.630305,996.59
1722230518.789825,996.69
1722230518.949247,996.69
1722230519.10889,996.73
1722230519.268461,996.73
1722230519.4280162,996.81
1722230519.587538,996.76
1722230519.747007,996.81
1722230519.907208,996.74
1722230520.066253,996.76
1722230520.225659,996.78
1722230520.385205,996.66
1722230520.545142,996.73
1722230520.704395,996.74
1722230520.864126,996.78
1722230520.979296,250.73
1722230521.094398,251.99
1722230521.254179,996.69
1722230521.413578,996.68
1722230521.573292,996.59
1722230521.7327092,996.68
1722230521.8923001,996.54
1722230522.0516632,996.68
1722230522.211408,996.66
1722230522.370739,996.71
1722230522.4862442,251.55
1722230522.6457741,996.71
1722230522.761066,251.24
1722230522.920674,996.71
1722230523.0801458,996.66
1722230523.195488,251.58
1722230523.31076,251.58
1722230523.4703622,996.79
1722230523.585823,252.87
1722230523.745388,996.74
1722230523.9049358,996.76
1722230524.0644748,996.71
1722230524.2239418,996.74
1722230524.383553,996.73
1722230524.543114,996.71
1722230524.7026439,996.79
1722230524.862216,996.64
1722230525.021744,996.71
1722230525.181247,996.54
1722230525.3406851,996.71
1722230525.5004,996.69
1722230525.6597471,996.73
1722230525.819442,996.73
1722230525.978935,996.79
1722230526.138633,996.64
1722230526.2981381,996.66
1722230526.457578,996.69
1722230526.617118,996.62
1722230526.7766411,996.79
1722230526.936247,996.56
1722230527.051567,251.65
1722230527.211197,996.61
1722230527.3265338,252.06
1722230527.4860559,996.71
1722230527.647604,996.71
1722230527.805134,996.64
1722230527.9204092,252.06
1722230528.080113,996.61
1722230528.239583,996.71
1722230528.399141,996.73
1722230528.55866,996.74
1722230528.718178,996.54
1722230528.877683,996.64
1722230528.993015,251.74
1722230529.152638,996.69
1722230529.3121831,996.52
1722230529.471659,996.64
1722230529.631188,996.54
1722230529.7907908,996.61
1722230529.950281,996.59
1722230530.109785,996.61
1722230530.2252128,253.33
1722230530.3405209,251.21
1722230530.500076,996.49
1722230530.6596348,996.62
1722230530.819223,996.42
1722230530.93456,252.47
1722230531.0941,996.54
1722230531.253782,996.66
1722230531.413141,996.51
1722230531.5727391,996.61
1722230531.732223,996.59
1722230531.891752,996.71
1722230532.0513122,996.69
1722230532.210711,996.64
1722230532.326158,251.65
1722230532.4857202,996.66
1722230532.601092,251.23
1722230532.760632,996.66
1722230532.920192,996.59
1722230533.079554,996.64
1722230533.2392588,996.59
1722230533.398726,996.69
1722230533.5583942,996.66
1722230533.7177322,996.62
1722230533.877391,996.66
1722230534.036927,996.73
1722230534.196456,996.61
1722230534.311622,251.65
1722230534.471362,996.64
1722230534.6309261,996.57
1722230534.790465,996.57
1722230534.950006,996.66
1722230535.110068,996.59
1722230535.2691,996.54
1722230535.42865,996.66
1722230535.588164,996.73
1722230535.74754,996.66
1722230535.907259,996.68
1722230536.022649,252.48
1722230536.1821299,996.69
1722230536.3417332,996.51
1722230536.5011299,996.54
1722230536.660686,996.59
1722230536.820369,996.56
1722230536.980126,996.59
1722230537.139436,996.59
1722230537.2990122,996.51
1722230537.4585469,996.62
1722230537.6180322,996.52
1722230537.7775092,996.52
1722230537.8929431,252.18
1722230538.052462,996.59
1722230538.211958,996.44
1722230538.371663,996.56
1722230538.531009,996.47
1722230538.646414,251.21
1722230538.761719,251.63
1722230538.9213078,996.64
1722230539.036591,251.63
1722230539.1961238,996.59
1722230539.3114848,251.65
1722230539.4710941,996.47
1722230539.630581,996.57
1722230539.790046,996.64
1722230539.949607,996.69
1722230540.064935,251.21
1722230540.224479,996.69
1722230540.38399,996.57
1722230540.5435069,996.59
1722230540.7031019,996.54
1722230540.8184562,253.27
1722230540.9780931,996.71
1722230541.1376882,996.66
1722230541.297117,996.76
1722230541.456695,996.69
1722230541.572133,252.89
1722230541.6874602,252.08
1722230541.846991,996.68
1722230541.962327,251.63
1722230542.077728,252.04
1722230542.193095,251.65
1722230542.308411,252.06
1722230542.467991,996.62
1722230542.583307,251.19
1722230542.742908,996.64
1722230542.858186,251.21
1722230542.973431,251.23
1722230543.1331048,996.64
1722230543.2925491,996.59
1722230543.4520981,996.59
1722230543.567339,251.65
1722230543.726955,996.46
1722230543.886513,996.57
1722230544.0460842,996.59
1722230544.205555,996.57
1722230544.365083,996.57
1722230544.5246458,996.54
1722230544.684212,996.59
1722230544.843724,996.61
1722230545.003329,996.59
1722230545.1629272,996.62
1722230545.3223522,996.62
1722230545.481945,996.44
1722230545.641381,996.57
1722230545.800873,996.49
1722230545.9605062,996.52
1722230546.1198888,996.66
1722230546.2353878,252.48
1722230546.3506181,251.21
1722230546.4660559,251.19
1722230546.581227,251.19
1722230546.696983,252.06
1722230546.856266,996.57
1722230546.971539,251.21
1722230547.13119,996.62
1722230547.2907572,996.59
1722230547.450231,996.61
1722230547.609748,996.56
1722230547.77339,996.68
1722230547.9288802,996.51
1722230548.088421,996.61
1722230548.24795,996.66
1722230548.363275,251.65
1722230548.522806,996.59
1722230548.638089,251.19
1722230548.753535,252.48
1722230548.913142,996.66
1722230549.072688,996.71
1722230549.188332,257.06
1722230549.293738,10.39
1722230549.394055,8.45
1722230549.499359,9.64
1722230549.601515,8.36
1722230549.706862,8.79
1722230549.809296,5.18
1722230549.9113002,8.62
1722230550.016635,6.75
1722230550.118298,7.12
1722230550.256005,996.59
1722230550.415422,996.66
1722230550.520774,8.81
1722230550.6261811,8.81
1722230550.728941,9.21
1722230550.877892,996.47
1722230551.037324,996.56
1722230551.196874,996.42
1722230551.35616,996.52
1722230551.515627,996.52
1722230551.675232,996.49
1722230551.834953,996.57
1722230551.994251,996.59
1722230552.1540759,996.47
1722230552.313643,996.56
1722230552.473192,996.51
1722230552.632662,996.54
1722230552.792205,996.61
1722230552.9518569,996.47
1722230553.111351,996.62
1722230553.270871,996.46
1722230553.4303732,996.56
1722230553.589736,996.61
1722230553.749438,996.61
1722230553.909044,996.54
1722230554.068286,996.56
1722230554.2280838,996.49
1722230554.387584,996.59
1722230554.5028522,251.6
1722230554.6624901,996.52
1722230554.821994,996.52
1722230554.937357,252.06
1722230555.052844,252.02
1722230555.212161,996.51
1722230555.327397,252.13
1722230555.487185,996.47
1722230555.64674,996.49
1722230555.7619781,252.02
1722230555.9215202,996.56
1722230556.081248,996.46
1722230556.2406359,996.47
1722230556.355927,251.62
1722230556.4712389,251.21
1722230556.630883,996.57
1722230556.7903612,996.69
1722230556.9500601,996.59
1722230557.065152,251.21
1722230557.2248,996.56
1722230557.385056,996.59
1722230557.4996622,251.63
1722230557.6591601,996.56
1722230557.8186722,996.49
1722230557.978289,996.57
1722230558.1376598,996.61
1722230558.2976599,996.59
1722230558.4568892,996.57
1722230558.6164212,996.64
1722230558.775946,996.54
1722230558.935554,996.52
1722230559.0949938,996.51
1722230559.2546701,996.57
1722230559.41417,996.52
1722230559.573684,996.42
1722230559.733186,996.54
1722230559.892721,996.52
1722230560.052237,996.56
1722230560.211911,996.52
1722230560.371288,996.64
1722230560.5308611,996.52
1722230560.690368,996.57
1722230560.850017,996.59
1722230561.009516,996.59
1722230561.169007,996.51
1722230561.32885,996.49
1722230561.488183,996.54
1722230561.647635,996.4
1722230561.807001,996.56
1722230561.966725,996.54
1722230562.126821,996.68
1722230562.285595,996.54
1722230562.445122,996.66
1722230562.604789,996.66
1722230562.764328,996.54
1722230562.9239008,996.62
1722230563.0835252,996.66
1722230563.242975,996.61
1722230563.402616,996.57
1722230563.5620532,996.64
1722230563.7215612,996.51
1722230563.8809721,996.59
1722230564.040709,996.51
1722230564.2001228,996.59
1722230564.359671,996.57
1722230564.519226,996.51
1722230564.6788108,996.57
1722230564.8381891,996.51
1722230564.9979122,996.59
1722230565.1573179,996.66
1722230565.316952,996.69
1722230565.476504,996.57
1722230565.635895,996.69
1722230565.795624,996.49
1722230565.955114,996.64
1722230566.114712,996.59
1722230566.2741601,996.68
1722230566.433822,996.57
1722230566.593211,996.62
1722230566.752823,996.56
1722230566.912383,996.61
1722230567.071821,996.61
1722230567.2314749,996.56
1722230567.390978,996.57
1722230567.55054,996.52
1722230567.709932,996.54
1722230567.869555,996.44
1722230568.029096,996.49
1722230568.188622,996.47
1722230568.3481832,996.54
1722230568.463542,252.94
1722230568.6231208,996.49
1722230568.738367,251.82
1722230568.8537788,251.68
1722230569.013431,996.51
1722230569.128781,253.37
1722230569.288188,996.51
1722230569.447875,996.51
1722230569.6072571,996.51
1722230569.766752,996.66
1722230569.926389,996.49
1722230570.0859652,996.56
1722230570.245548,996.42
1722230570.4050791,996.61
1722230570.5645702,996.59
1722230570.7241302,996.54
1722230570.8836548,996.59
1722230571.04323,996.59
1722230571.20278,996.64
1722230571.362268,996.62
1722230571.521848,996.61
1722230571.681344,996.56
1722230571.8409128,996.66
1722230572.0004349,996.51
1722230572.1599748,996.57
1722230572.3195038,996.57
1722230572.479051,996.59
1722230572.6392,996.62
1722230572.7982342,996.64
1722230572.957607,996.59
1722230573.117218,996.66
1722230573.276594,996.62
1722230573.436353,996.61
1722230573.596006,996.57
1722230573.755143,996.47
1722230573.9149592,996.52
1722230574.074419,996.44
1722230574.2339041,996.59
1722230574.3933818,996.42
1722230574.5530019,996.59
1722230574.712511,996.61
1722230574.872036,996.57
1722230575.031557,996.54
1722230575.191026,996.52
1722230575.3505468,996.56
1722230575.5101461,996.47
1722230575.669755,996.54
1722230575.829217,996.44
1722230575.988715,996.46
1722230576.148347,996.42
1722230576.3078668,996.57
1722230576.4673421,996.35
1722230576.582669,251.23
1722230576.742267,996.54
1722230576.9018219,996.54
1722230577.061356,996.54
1722230577.220941,996.59
1722230577.3362272,251.7
1722230577.495764,996.49
1722230577.655304,996.42
1722230577.81481,996.4
1722230577.974331,996.28
1722230578.13378,996.49
1722230578.293289,996.42
1722230578.452928,996.54
1722230578.612436,996.52
1722230578.7721012,996.51
1722230578.931493,996.51
1722230579.0910552,996.54
1722230579.2505221,996.51
1722230579.410131,996.56
1722230579.569637,996.51
1722230579.7292259,996.49
1722230579.888761,996.54
1722230580.048224,996.49
1722230580.207812,996.47
1722230580.367161,996.37
1722230580.526846,996.51
1722230580.686283,996.47
1722230580.845881,996.51
1722230581.0054011,996.59
1722230581.164887,996.52
1722230581.324482,996.47
1722230581.483883,996.52
1722230581.643376,996.59
1722230581.803027,996.52
1722230581.918339,251.67
1722230582.0779672,996.52
1722230582.1931598,252.11
1722230582.352864,996.57
1722230582.512465,996.56
1722230582.671922,996.52
1722230582.831448,996.59
1722230582.946667,252.09
1722230583.062177,251.8
1722230583.221535,996.51
1722230583.381262,996.32
1722230583.540936,996.56
1722230583.700299,996.46
1722230583.8597739,996.61
1722230584.019223,996.56
1722230584.1788511,996.47
1722230584.294198,251.74
1722230584.4537358,996.79
1722230584.613251,996.69
1722230584.728605,251.74
1722230584.888195,996.54
1722230585.0476532,996.54
1722230585.2071528,996.44
1722230585.322881,259.56
1722230585.482572,996.49
1722230585.6421068,996.56
1722230585.8016472,996.49
1722230585.961219,996.37
1722230586.1207428,996.51
1722230586.28026,996.32
1722230586.439731,996.49
1722230586.59945,996.47
1722230586.7588449,996.49
1722230586.9183629,996.46
1722230587.077921,996.4
1722230587.1932101,251.24
1722230587.35273,996.42
1722230587.4680672,251.72
1722230587.627834,996.54
1722230587.786998,996.52
1722230587.9466612,996.73
1722230588.1062028,996.35
1722230588.221571,252.5
1722230588.381131,996.52
1722230588.540642,996.42
1722230588.70029,996.3
1722230588.859506,996.51
1722230589.019184,996.4
1722230589.17871,996.46
1722230589.338305,996.46
1722230589.497756,996.56
1722230589.657326,996.46
1722230589.816719,996.56
1722230589.976324,996.49
1722230590.135892,996.56
1722230590.2954738,996.46
1722230590.4549818,996.46
1722230590.614471,996.46
1722230590.774028,996.47
1722230590.933533,996.61
1722230591.0488288,250.8
1722230591.20843,996.52
1722230591.368006,996.56
1722230591.527518,996.54
1722230591.6870499,996.59
1722230591.846528,996.51
1722230592.006089,996.34
1722230592.1214468,252.09
1722230592.281051,996.57
1722230592.440681,996.54
1722230592.6000829,996.61
1722230592.759629,996.56
1722230592.919071,996.44
1722230593.078718,996.54
1722230593.23826,996.46
1722230593.3977668,996.57
1722230593.557215,996.51
1722230593.716825,996.54
1722230593.876323,996.62
1722230594.035848,996.57
1722230594.19534,996.57
1722230594.354996,996.49
1722230594.514501,996.52
1722230594.673994,996.54
1722230594.833528,996.47
