#group,false,false,false,false
#datatype,dateTime:RFC3339,double,double,double
#default,,,,
,time,x,y,z
,2024-09-04T11:02:03.300468Z,-0.67,-1.16,-0.92
,2024-09-04T11:02:04.418966Z,-0.06,-0.61,-0.37
,2024-09-04T11:02:05.438814Z,0.18,-0.55,-0.12
,2024-09-04T11:02:06.358854Z,-0.43,-1.04,-0.49
,2024-09-04T11:02:07.590902Z,0.73,0,0.43
,2024-09-04T11:02:08.343569Z,-0.18,-0.79,-0.24
,2024-09-04T11:02:09.894686Z,-0.79,-1.28,-1.1
,2024-09-04T11:02:10.35349Z,-0.18,-0.73,-0.37
,2024-09-04T11:02:11.365102Z,-0.06,-0.67,-0.18
,2024-09-04T11:02:12.710395Z,-0.18,-0.79,-0.43
,2024-09-04T11:02:13.528179Z,-0.37,-0.92,-0.55
,2024-09-04T11:02:14.407936Z,-0.12,-0.73,-0.43
,2024-09-04T11:02:15.376113Z,-0.06,-0.67,-0.24
,2024-09-04T11:02:16.371783Z,-0.24,-0.79,-0.43
,2024-09-04T11:02:17.629818Z,-0.24,-0.79,-0.55
,2024-09-04T11:02:18.386292Z,-0.24,-0.85,-0.55
,2024-09-04T11:02:19.479934Z,-0.31,-0.79,-0.49
,2024-09-04T11:02:20.655604Z,-0.24,-0.79,-0.55
,2024-09-04T11:02:21.407382Z,-0.24,-0.85,-0.43
,2024-09-04T11:02:22.443079Z,-0.43,-0.98,-0.67
,2024-09-04T11:02:23.563579Z,-0.24,-0.73,-0.43
,2024-09-04T11:02:24.487414Z,-0.24,-0.79,-0.43
,2024-09-04T11:02:25.827686Z,-0.37,-0.92,-0.61
,2024-09-04T11:02:26.533149Z,-0.12,-0.73,-0.43
,2024-09-04T11:02:27.453984Z,-0.24,-0.85,-0.43
,2024-09-04T11:02:28.56653Z,-0.31,-0.85,-0.55
,2024-09-04T11:02:29.514484Z,-0.18,-0.73,-0.37
,2024-09-04T11:02:30.940752Z,-0.24,-0.79,-0.43
,2024-09-04T11:02:31.550545Z,-0.18,-0.79,-0.43
,2024-09-04T11:02:32.576865Z,-0.18,-0.79,-0.37
,2024-09-04T11:02:33.469135Z,-0.37,-0.92,-0.73
,2024-09-04T11:02:34.571698Z,-0.24,-0.79,-0.43
,2024-09-04T11:02:35.525934Z,-0.18,-0.73,-0.43
,2024-09-04T11:02:36.487679Z,-0.24,-0.79,-0.43
,2024-09-04T11:02:37.629112Z,-0.12,-0.73,-0.37
,2024-09-04T11:02:38.516429Z,-0.31,-0.85,-0.49
,2024-09-04T11:02:39.640032Z,-0.31,-0.92,-0.55
,2024-09-04T11:02:40.513219Z,-0.12,-0.67,-0.31
,2024-09-04T11:02:42.097149Z,-0.31,-0.85,-0.55
,2024-09-04T11:02:42.536416Z,-0.24,-0.79,-0.49
,2024-09-04T11:02:43.531024Z,-0.24,-0.79,-0.49
,2024-09-04T11:02:44.762844Z,-0.31,-0.85,-0.49
,2024-09-04T11:02:45.53646Z,-0.18,-0.73,-0.49
,2024-09-04T11:02:46.552362Z,-0.31,-0.85,-0.49
,2024-09-04T11:02:47.579375Z,-0.24,-0.79,-0.49
,2024-09-04T11:02:48.568576Z,-0.24,-0.79,-0.43
,2024-09-04T11:02:49.78041Z,-0.24,-0.79,-0.43
,2024-09-04T11:02:50.561045Z,-0.24,-0.79,-0.49
,2024-09-04T11:02:51.59136Z,-0.24,-0.85,-0.49
,2024-09-04T11:02:52.719066Z,-0.18,-0.79,-0.43
,2024-09-04T11:02:53.580739Z,-0.18,-0.79,-0.43
,2024-09-04T11:02:54.590847Z,-0.12,-0.67,-0.37
,2024-09-04T11:02:55.717988Z,-0.37,-0.85,-0.61
,2024-09-04T11:02:56.584901Z,-0.12,-0.73,-0.31
,2024-09-04T11:02:58.173681Z,-0.24,-0.79,-0.49
,2024-09-04T11:02:58.713761Z,-0.37,-0.85,-0.61
,2024-09-04T11:02:59.709648Z,-0.18,-0.73,-0.49
,2024-09-04T11:03:00.647007Z,-0.31,-0.79,-0.55
,2024-09-04T11:03:01.866557Z,-0.24,-0.85,-0.49
,2024-09-04T11:03:02.649703Z,-0.24,-0.79,-0.55
,2024-09-04T11:03:03.804971Z,-0.24,-0.79,-0.43
,2024-09-04T11:03:04.656922Z,-0.31,-0.85,-0.49
,2024-09-04T11:03:05.674187Z,-0.24,-0.79,-0.43
,2024-09-04T11:03:06.701546Z,-0.37,-0.85,-0.49
,2024-09-04T11:03:07.862696Z,-0.24,-0.85,-0.49
,2024-09-04T11:03:08.925373Z,-0.18,-0.73,-0.43
,2024-09-04T11:03:09.84705Z,-0.24,-0.79,-0.49
,2024-09-04T11:03:10.768596Z,-0.24,-0.73,-0.43
,2024-09-04T11:03:11.896038Z,-0.37,-0.85,-0.61
,2024-09-04T11:03:12.74012Z,-0.31,-0.85,-0.49
,2024-09-04T11:03:14.355686Z,-0.06,-0.67,-0.31
,2024-09-04T11:03:14.80077Z,-0.31,-0.85,-0.49
,2024-09-04T11:03:15.786381Z,-0.31,-0.79,-0.55
,2024-09-04T11:03:16.723894Z,-0.31,-0.85,-0.49
,2024-09-04T11:03:17.834118Z,-0.18,-0.73,-0.37
,2024-09-04T11:03:18.755698Z,-0.49,-0.98,-0.67
,2024-09-04T11:03:19.73143Z,-0.18,-0.73,-0.49
,2024-09-04T11:03:20.907492Z,-0.31,-0.85,-0.43
,2024-09-04T11:03:21.827961Z,-0.31,-0.85,-0.55
,2024-09-04T11:03:22.791342Z,-0.37,-0.85,-0.61
,2024-09-04T11:03:23.773217Z,-0.12,-0.73,-0.37
,2024-09-04T11:03:24.899663Z,-0.31,-0.85,-0.55
,2024-09-04T11:03:25.823903Z,-0.37,-0.85,-0.61
,2024-09-04T11:03:26.762362Z,-0.24,-0.79,-0.43
,2024-09-04T11:03:27.792955Z,-0.18,-0.79,-0.37
,2024-09-04T11:03:28.997045Z,-0.12,-0.73,-0.43
,2024-09-04T11:03:30.327707Z,-0.31,-0.85,-0.49
,2024-09-04T11:03:30.817313Z,-0.18,-0.73,-0.37
,2024-09-04T11:03:31.820355Z,-0.37,-0.85,-0.55
,2024-09-04T11:03:32.822357Z,-0.18,-0.73,-0.43
,2024-09-04T11:03:33.822801Z,-0.24,-0.79,-0.43
,2024-09-04T11:03:34.938079Z,-0.18,-0.79,-0.43
,2024-09-04T11:03:35.838768Z,-0.24,-0.79,-0.43
,2024-09-04T11:03:36.891785Z,-0.24,-0.79,-0.43
,2024-09-04T11:03:38.008061Z,-0.18,-0.79,-0.49
,2024-09-04T11:03:38.928753Z,-0.43,-0.98,-0.67
,2024-09-04T11:03:39.843454Z,-0.18,-0.73,-0.43
,2024-09-04T11:03:41.180893Z,-0.12,-0.73,-0.31
,2024-09-04T11:03:41.921122Z,-0.37,-0.92,-0.61
,2024-09-04T11:03:42.886873Z,-0.31,-0.85,-0.55
,2024-09-04T11:03:43.899536Z,-0.24,-0.79,-0.43
,2024-09-04T11:03:45.277547Z,-0.31,-0.79,-0.55
,2024-09-04T11:03:46.406957Z,-0.24,-0.79,-0.49
,2024-09-04T11:03:46.899393Z,-0.18,-0.79,-0.43
,2024-09-04T11:03:48.056042Z,-0.18,-0.73,-0.43
,2024-09-04T11:03:49.065388Z,-0.18,-0.73,-0.43
,2024-09-04T11:03:49.988857Z,-0.31,-0.85,-0.49
,2024-09-04T11:03:51.135241Z,-0.18,-0.79,-0.43
,2024-09-04T11:03:52.036648Z,-0.24,-0.79,-0.49
,2024-09-04T11:03:53.060844Z,-0.31,-0.79,-0.49
,2024-09-04T11:03:53.914714Z,-0.18,-0.79,-0.43
,2024-09-04T11:03:54.912059Z,-0.24,-0.79,-0.49
,2024-09-04T11:03:55.935371Z,-0.24,-0.73,-0.43
,2024-09-04T11:03:57.05695Z,-0.24,-0.79,-0.49
,2024-09-04T11:03:58.180438Z,-0.24,-0.79,-0.49
,2024-09-04T11:03:59.100556Z,-0.24,-0.79,-0.49
,2024-09-04T11:04:00.02207Z,-0.12,-0.73,-0.37
,2024-09-04T11:04:00.956622Z,-0.31,-0.85,-0.55
,2024-09-04T11:04:02.726129Z,-0.31,-0.79,-0.49
,2024-09-04T11:04:03.212648Z,-0.18,-0.73,-0.49
,2024-09-04T11:04:04.118218Z,-0.24,-0.79,-0.55
,2024-09-04T11:04:05.150656Z,-0.24,-0.79,-0.49
,2024-09-04T11:04:06.166013Z,-0.31,-0.85,-0.61
,2024-09-04T11:04:07.089302Z,-0.24,-0.79,-0.43
,2024-09-04T11:04:08.008681Z,-0.24,-0.79,-0.49
,2024-09-04T11:04:09.237952Z,-0.31,-0.79,-0.49
,2024-09-04T11:04:10.159496Z,-0.37,-0.92,-0.55
,2024-09-04T11:04:11.0814Z,-0.24,-0.79,-0.43
,2024-09-04T11:04:12.045135Z,-0.24,-0.79,-0.43
,2024-09-04T11:04:13.019979Z,-0.31,-0.79,-0.49
,2024-09-04T11:04:14.087068Z,-0.24,-0.85,-0.49
,2024-09-04T11:04:15.051106Z,-0.24,-0.85,-0.49
,2024-09-04T11:04:16.100022Z,-0.37,-0.98,-0.61
,2024-09-04T11:04:17.134931Z,-0.24,-0.85,-0.55
,2024-09-04T11:04:18.661703Z,-0.24,-0.79,-0.43
,2024-09-04T11:04:19.273379Z,-0.31,-0.79,-0.43
,2024-09-04T11:04:20.067611Z,-0.24,-0.79,-0.55
,2024-09-04T11:04:21.218559Z,-0.18,-0.79,-0.43
,2024-09-04T11:04:22.095514Z,-0.37,-0.92,-0.61
,2024-09-04T11:04:23.071643Z,-0.24,-0.79,-0.55
,2024-09-04T11:04:24.187973Z,-0.31,-0.79,-0.49
,2024-09-04T11:04:25.212398Z,-0.18,-0.79,-0.43
,2024-09-04T11:04:26.338551Z,-0.31,-0.85,-0.49
,2024-09-04T11:04:27.260083Z,-0.18,-0.73,-0.43
,2024-09-04T11:04:28.181465Z,-0.12,-0.73,-0.37
,2024-09-04T11:04:29.205353Z,-0.24,-0.79,-0.49
,2024-09-04T11:04:30.409228Z,-0.24,-0.79,-0.49
,2024-09-04T11:04:31.253831Z,-0.12,-0.61,-0.24
,2024-09-04T11:04:32.149306Z,-0.24,-0.73,-0.43
,2024-09-04T11:04:33.301589Z,-0.18,-0.73,-0.49
,2024-09-04T11:04:35.451934Z,-0.37,-0.85,-0.55
,2024-09-04T11:04:35.766523Z,-0.24,-0.73,-0.43
,2024-09-04T11:04:36.412348Z,-0.37,-0.85,-0.61
,2024-09-04T11:04:37.397534Z,-0.37,-0.85,-0.55
,2024-09-04T11:04:38.156093Z,-0.31,-0.85,-0.55
,2024-09-04T11:04:39.175025Z,-0.24,-0.85,-0.49
,2024-09-04T11:04:40.366877Z,-0.31,-0.79,-0.49
,2024-09-04T11:04:41.390761Z,-0.24,-0.79,-0.49
,2024-09-04T11:04:42.183393Z,-0.18,-0.73,-0.37
,2024-09-04T11:04:43.337564Z,-0.37,-0.85,-0.55
,2024-09-04T11:04:44.360406Z,-0.06,-0.67,-0.37
,2024-09-04T11:04:45.589319Z,-0.18,-0.73,-0.31
,2024-09-04T11:04:46.224037Z,-0.24,-0.79,-0.49
,2024-09-04T11:04:47.228832Z,-0.37,-0.92,-0.61
,2024-09-04T11:04:48.243841Z,-0.43,-0.92,-0.49
,2024-09-04T11:04:49.283529Z,-0.06,-0.73,-0.31
,2024-09-04T11:04:50.913829Z,0,-0.61,-0.24
,2024-09-04T11:04:51.227295Z,-0.12,-0.67,-0.31
,2024-09-04T11:04:52.243681Z,-0.12,-0.67,-0.31
,2024-09-04T11:04:53.257366Z,-0.24,-0.79,-0.79
,2024-09-04T11:04:54.307461Z,-0.73,-1.22,-1.04
,2024-09-04T11:04:55.419596Z,0,-0.61,-0.31
,2024-09-04T11:04:56.256744Z,-0.18,-0.73,-0.31
,2024-09-04T11:04:57.571326Z,-0.24,-0.73,-0.49
,2024-09-04T11:04:58.277151Z,-0.24,-0.79,-0.49
,2024-09-04T11:04:59.374133Z,-0.31,-0.85,-0.49
,2024-09-04T11:05:00.33688Z,-0.18,-0.73,-0.43
,2024-09-04T11:05:01.358411Z,-0.18,-0.73,-0.37
,2024-09-04T11:05:02.335841Z,-0.24,-0.79,-0.49
,2024-09-04T11:05:03.307692Z,-0.37,-0.92,-0.61
,2024-09-04T11:05:04.533802Z,-0.31,-0.85,-0.61
,2024-09-04T11:05:05.558795Z,-0.24,-0.85,-0.49
,2024-09-04T11:05:07.092892Z,-0.12,-0.67,-0.37
,2024-09-04T11:05:07.400565Z,-0.31,-0.85,-0.55
,2024-09-04T11:05:08.325057Z,-0.31,-0.79,-0.61
,2024-09-04T11:05:09.505121Z,-0.18,-0.79,-0.43
,2024-09-04T11:05:10.4106Z,-0.06,-0.73,-0.43
,2024-09-04T11:05:11.598296Z,-0.18,-0.79,-0.37
,2024-09-04T11:05:12.357709Z,-0.12,-0.73,-0.31
,2024-09-04T11:05:13.353616Z,-0.24,-0.79,-0.43
,2024-09-04T11:05:14.466935Z,-0.12,-0.73,-0.43
,2024-09-04T11:05:15.370441Z,-0.24,-0.79,-0.43
,2024-09-04T11:05:16.513825Z,-0.24,-0.79,-0.43
,2024-09-04T11:05:17.537561Z,-0.18,-0.73,-0.37
,2024-09-04T11:05:18.409453Z,-0.31,-0.79,-0.49
,2024-09-04T11:05:19.431186Z,-0.24,-0.79,-0.55
,2024-09-04T11:05:20.410931Z,-0.24,-0.79,-0.49
,2024-09-04T11:05:21.530972Z,-0.31,-0.85,-0.55
,2024-09-04T11:05:22.778571Z,-0.18,-0.73,-0.37
,2024-09-04T11:05:23.579043Z,-0.12,-0.73,-0.43
,2024-09-04T11:05:24.500561Z,-0.24,-0.79,-0.49
,2024-09-04T11:05:25.626904Z,-0.24,-0.79,-0.49
,2024-09-04T11:05:26.439536Z,-0.24,-0.79,-0.43
,2024-09-04T11:05:27.572539Z,-0.18,-0.79,-0.49
,2024-09-04T11:05:28.471293Z,-0.24,-0.79,-0.49
,2024-09-04T11:05:29.518028Z,-0.37,-0.92,-0.55
,2024-09-04T11:05:30.681584Z,-0.12,-0.73,-0.37
,2024-09-04T11:05:31.437277Z,-0.24,-0.79,-0.49
,2024-09-04T11:05:32.489886Z,-0.18,-0.79,-0.43
,2024-09-04T11:05:33.604392Z,-0.18,-0.73,-0.37
,2024-09-04T11:05:34.48089Z,-0.24,-0.79,-0.49
,2024-09-04T11:05:35.52154Z,-0.24,-0.73,-0.43
,2024-09-04T11:05:36.791841Z,-0.24,-0.79,-0.49
,2024-09-04T11:05:37.476243Z,-0.31,-0.85,-0.55
,2024-09-04T11:05:38.84597Z,-0.24,-0.79,-0.49
,2024-09-04T11:05:39.555283Z,-0.24,-0.79,-0.49
,2024-09-04T11:05:40.679402Z,-0.24,-0.85,-0.55
,2024-09-04T11:05:41.703368Z,-0.18,-0.79,-0.49
,2024-09-04T11:05:42.510988Z,-0.18,-0.73,-0.43
,2024-09-04T11:05:43.53006Z,-0.37,-0.92,-0.55
,2024-09-04T11:05:44.675931Z,-0.24,-0.79,-0.49
,2024-09-04T11:05:45.69872Z,-0.12,-0.73,-0.37
,2024-09-04T11:05:46.722401Z,-0.31,-0.85,-0.55
,2024-09-04T11:05:47.551381Z,-0.24,-0.79,-0.49
,2024-09-04T11:05:48.665906Z,-0.24,-0.85,-0.49
,2024-09-04T11:05:49.690677Z,-0.12,-0.67,-0.31
,2024-09-04T11:05:50.819008Z,-0.24,-0.79,-0.49
,2024-09-04T11:05:51.571155Z,-0.24,-0.79,-0.43
,2024-09-04T11:05:52.66577Z,-0.12,-0.67,-0.31
,2024-09-04T11:05:53.56839Z,-0.37,-0.85,-0.61
,2024-09-04T11:05:55.047315Z,-0.24,-0.85,-0.55
,2024-09-04T11:05:55.600771Z,-0.31,-0.85,-0.49
,2024-09-04T11:05:56.860137Z,-0.06,-0.67,-0.37
,2024-09-04T11:05:57.780115Z,-0.43,-0.98,-0.73
,2024-09-04T11:05:58.805628Z,-0.18,-0.73,-0.43
,2024-09-04T11:05:59.828266Z,-0.24,-0.73,-0.37
,2024-09-04T11:06:00.749589Z,-0.12,-0.61,-0.37
,2024-09-04T11:06:01.814484Z,-0.31,-0.85,-0.55
,2024-09-04T11:06:02.765989Z,-0.37,-0.98,-0.61
,2024-09-04T11:06:03.719193Z,-0.85,-1.28,-1.1
,2024-09-04T11:06:04.743188Z,-0.12,-0.73,-0.43
,2024-09-04T11:06:05.7732Z,-0.12,-0.67,-0.37
,2024-09-04T11:06:06.792274Z,-0.31,-0.85,-0.49
,2024-09-04T11:06:07.670284Z,-0.31,-0.79,-0.49
,2024-09-04T11:06:08.736709Z,-0.18,-0.73,-0.37
,2024-09-04T11:06:09.95713Z,-0.24,-0.79,-0.49
,2024-09-04T11:06:11.501156Z,-0.24,-0.79,-0.49
,2024-09-04T11:06:11.768131Z,-0.31,-0.85,-0.49
,2024-09-04T11:06:12.775627Z,-0.37,-0.92,-0.67
,2024-09-04T11:06:13.688076Z,-0.31,-0.79,-0.49
,2024-09-04T11:06:14.77813Z,-0.24,-0.79,-0.37
,2024-09-04T11:06:15.706463Z,-0.12,-0.67,-0.37
,2024-09-04T11:06:16.826717Z,-0.43,-0.98,-0.61
,2024-09-04T11:06:17.850598Z,-0.31,-0.85,-0.61
,2024-09-04T11:06:18.775835Z,-0.24,-0.79,-0.37
,2024-09-04T11:06:19.720302Z,-0.12,-0.67,-0.37
,2024-09-04T11:06:20.819447Z,-0.55,-1.04,-0.79
,2024-09-04T11:06:21.764649Z,0.06,-0.49,-0.18
,2024-09-04T11:06:22.867869Z,-0.18,-0.73,-0.37
,2024-09-04T11:06:23.828367Z,-0.43,-0.92,-0.61
,2024-09-04T11:06:25.120609Z,-0.12,-0.67,-0.37
,2024-09-04T11:06:25.939998Z,-0.12,-0.73,-0.31
,2024-09-04T11:06:27.577907Z,-0.31,-0.85,-0.55
,2024-09-04T11:06:27.914408Z,-0.18,-0.79,-0.37
,2024-09-04T11:06:28.909467Z,-0.31,-0.79,-0.61
,2024-09-04T11:06:29.786429Z,-0.24,-0.79,-0.55
,2024-09-04T11:06:30.776775Z,0,-0.67,-0.18
,2024-09-04T11:06:31.878669Z,-0.31,-0.85,-0.55
,2024-09-04T11:06:32.906166Z,-0.43,-0.98,-0.67
,2024-09-04T11:06:34.029376Z,-0.12,-0.67,-0.31
,2024-09-04T11:06:34.962039Z,-0.18,-0.73,-0.37
,2024-09-04T11:06:35.810054Z,-0.31,-0.85,-0.55
,2024-09-04T11:06:36.998993Z,-0.43,-0.92,-0.67
,2024-09-04T11:06:38.022878Z,-0.24,-0.79,-0.43
,2024-09-04T11:06:38.884017Z,-0.43,-0.92,-0.67
,2024-09-04T11:06:39.827962Z,-0.24,-0.85,-0.49
,2024-09-04T11:06:40.858524Z,-0.24,-0.79,-0.43
,2024-09-04T11:06:41.963725Z,-0.24,-0.79,-0.49
,2024-09-04T11:06:43.490398Z,-0.31,-0.85,-0.55
,2024-09-04T11:06:43.868498Z,-0.31,-0.85,-0.61
,2024-09-04T11:06:44.863719Z,-0.31,-0.79,-0.49
,2024-09-04T11:06:46.010064Z,-0.61,-1.1,-0.79
,2024-09-04T11:06:47.13815Z,0.06,-0.49,-0.31
,2024-09-04T11:06:47.87554Z,-0.12,-0.67,-0.24
,2024-09-04T11:06:49.190672Z,-0.55,-1.04,-0.73
,2024-09-04T11:06:49.903501Z,-0.06,-0.61,-0.37
,2024-09-04T11:06:50.963279Z,-0.24,-0.79,-0.37
,2024-09-04T11:06:51.901736Z,-0.37,-0.85,-0.73
,2024-09-04T11:06:52.947676Z,0,-0.67,-0.24
,2024-09-04T11:06:53.899291Z,-0.31,-0.79,-0.49
,2024-09-04T11:06:55.043259Z,-0.31,-0.85,-0.55
,2024-09-04T11:06:55.938354Z,-0.18,-0.79,-0.37
,2024-09-04T11:06:57.069115Z,-0.18,-0.73,-0.37
,2024-09-04T11:06:58.094029Z,-0.37,-0.92,-0.55
,2024-09-04T11:06:59.526344Z,-0.31,-0.85,-0.61
,2024-09-04T11:07:00.0842Z,-0.24,-0.79,-0.43
,2024-09-04T11:07:00.968662Z,-0.37,-0.92,-0.55
,2024-09-04T11:07:01.983768Z,-0.31,-0.85,-0.55
,2024-09-04T11:07:02.995925Z,-0.61,-1.04,-0.79
,2024-09-04T11:07:03.991578Z,0.24,-0.49,-0.06
,2024-09-04T11:07:05.158077Z,-0.18,-0.73,-0.37
,2024-09-04T11:07:06.182578Z,-0.49,-0.98,-0.79
,2024-09-04T11:07:07.206022Z,-0.31,-0.85,-0.55
,2024-09-04T11:07:08.127616Z,-0.18,-0.73,-0.43
,2024-09-04T11:07:09.151901Z,-0.43,-0.92,-0.61
,2024-09-04T11:07:10.175652Z,-0.85,-1.34,-1.22
,2024-09-04T11:07:11.200622Z,0.49,-0.24,0.31
,2024-09-04T11:07:12.019948Z,0.18,-0.49,0.18
,2024-09-04T11:07:13.026207Z,-0.43,-0.92,-0.73
,2024-09-04T11:07:14.050992Z,-0.67,-1.16,-0.98
,2024-09-04T11:07:15.406806Z,0,-0.61,-0.24
,2024-09-04T11:07:16.217163Z,-0.31,-0.85,-0.43
,2024-09-04T11:07:17.241155Z,-0.37,-0.85,-0.61
,2024-09-04T11:07:18.163086Z,-0.31,-0.85,-0.61
,2024-09-04T11:07:19.289049Z,-0.49,-1.04,-0.73
,2024-09-04T11:07:20.210681Z,0.06,-0.49,-0.12
,2024-09-04T11:07:21.336958Z,-0.55,-1.04,-0.85
,2024-09-04T11:07:22.159877Z,-0.18,-0.73,-0.55
,2024-09-04T11:07:23.117686Z,-0.49,-0.98,-0.67
,2024-09-04T11:07:24.306566Z,-0.12,-0.73,-0.43
,2024-09-04T11:07:25.23688Z,-0.12,-0.73,-0.31
,2024-09-04T11:07:26.084383Z,-0.61,-1.1,-0.79
,2024-09-04T11:07:27.285221Z,-0.31,-0.85,-0.61
,2024-09-04T11:07:28.105581Z,-0.18,-0.79,-0.31
,2024-09-04T11:07:29.221508Z,-0.18,-0.73,-0.43
,2024-09-04T11:07:30.347951Z,-0.31,-0.85,-0.55
,2024-09-04T11:07:31.679075Z,-0.49,-1.04,-0.67
,2024-09-04T11:07:32.192581Z,-0.18,-0.73,-0.43
,2024-09-04T11:07:33.216818Z,-0.24,-0.73,-0.37
,2024-09-04T11:07:34.343888Z,-0.37,-0.92,-0.67
,2024-09-04T11:07:35.26456Z,-0.31,-0.92,-0.55
,2024-09-04T11:07:36.18499Z,-0.18,-0.79,-0.43
,2024-09-04T11:07:37.313427Z,-0.24,-0.79,-0.49
,2024-09-04T11:07:38.159058Z,-0.24,-0.79,-0.37
,2024-09-04T11:07:39.299083Z,-0.24,-0.85,-0.55
,2024-09-04T11:07:40.264469Z,-0.31,-0.79,-0.49
,2024-09-04T11:07:41.344641Z,-0.24,-0.79,-0.49
,2024-09-04T11:07:42.177983Z,-0.31,-0.92,-0.55
,2024-09-04T11:07:43.250584Z,-0.37,-0.85,-0.61
,2024-09-04T11:07:44.179445Z,-0.37,-0.92,-0.55
,2024-09-04T11:07:45.198793Z,-0.18,-0.73,-0.43
,2024-09-04T11:07:46.322156Z,-0.37,-0.92,-0.61
,2024-09-04T11:07:47.858079Z,-0.24,-0.79,-0.49
,2024-09-04T11:07:48.371643Z,-0.24,-0.79,-0.49
,2024-09-04T11:07:49.394942Z,-0.24,-0.79,-0.43
,2024-09-04T11:07:50.315679Z,-0.24,-0.85,-0.49
,2024-09-04T11:07:51.219261Z,-0.31,-0.79,-0.49
,2024-09-04T11:07:52.270835Z,-0.18,-0.79,-0.37
,2024-09-04T11:07:53.411196Z,-0.37,-0.92,-0.61
,2024-09-04T11:07:54.310371Z,-0.31,-0.85,-0.61
,2024-09-04T11:07:55.317651Z,-0.12,-0.67,-0.31
,2024-09-04T11:07:56.358306Z,-0.18,-0.73,-0.37
,2024-09-04T11:07:57.383394Z,-0.31,-0.85,-0.55
,2024-09-04T11:07:58.407644Z,-0.31,-0.85,-0.55
,2024-09-04T11:07:59.293475Z,-0.18,-0.73,-0.37
,2024-09-04T11:08:00.350527Z,-0.24,-0.85,-0.49
,2024-09-04T11:08:01.28321Z,-0.24,-0.79,-0.49
,2024-09-04T11:08:02.30519Z,-0.24,-0.79,-0.49
,2024-09-04T11:08:03.745519Z,-0.24,-0.79,-0.43
,2024-09-04T11:08:04.414129Z,-0.24,-0.79,-0.49
,2024-09-04T11:08:05.470556Z,-0.24,-0.79,-0.55
,2024-09-04T11:08:06.337066Z,-0.06,-0.61,-0.31
,2024-09-04T11:08:07.403395Z,-0.31,-0.85,-0.49
,2024-09-04T11:08:08.440042Z,-0.31,-0.85,-0.61
,2024-09-04T11:08:09.566477Z,-0.12,-0.67,-0.31
,2024-09-04T11:08:10.487859Z,-0.12,-0.73,-0.37
,2024-09-04T11:08:11.411038Z,-0.37,-0.85,-0.55
,2024-09-04T11:08:12.338848Z,-0.31,-0.85,-0.55
,2024-09-04T11:08:13.358455Z,-0.12,-0.67,-0.37
,2024-09-04T11:08:14.371978Z,-0.18,-0.79,-0.43
,2024-09-04T11:08:15.609073Z,-0.24,-0.79,-0.43
,2024-09-04T11:08:16.529664Z,-0.31,-0.85,-0.49
,2024-09-04T11:08:17.557614Z,-0.24,-0.79,-0.55
,2024-09-04T11:08:18.409758Z,-0.24,-0.79,-0.49
,2024-09-04T11:08:20.113837Z,-0.18,-0.73,-0.43
,2024-09-04T11:08:20.44718Z,-0.24,-0.73,-0.43
,2024-09-04T11:08:21.54775Z,-0.18,-0.79,-0.55
,2024-09-04T11:08:22.417786Z,-0.24,-0.79,-0.49
,2024-09-04T11:08:23.521347Z,-0.24,-0.85,-0.49
,2024-09-04T11:08:24.619017Z,-0.18,-0.73,-0.37
,2024-09-04T11:08:25.441911Z,-0.24,-0.85,-0.43
,2024-09-04T11:08:26.769201Z,-0.31,-0.79,-0.55
,2024-09-04T11:08:27.45431Z,-0.06,-0.67,-0.31
,2024-09-04T11:08:28.511967Z,-0.24,-0.85,-0.49
,2024-09-04T11:08:29.448677Z,-0.31,-0.79,-0.61
,2024-09-04T11:08:30.456363Z,-0.24,-0.79,-0.49
,2024-09-04T11:08:31.684716Z,-0.24,-0.79,-0.43
,2024-09-04T11:08:32.460573Z,-0.24,-0.79,-0.43
,2024-09-04T11:08:33.530221Z,-0.31,-0.85,-0.55
,2024-09-04T11:08:34.656816Z,-0.06,-0.67,-0.31
,2024-09-04T11:08:36.087675Z,-0.24,-0.79,-0.49
,2024-09-04T11:08:36.512677Z,-0.18,-0.73,-0.43
,2024-09-04T11:08:37.828895Z,-0.31,-0.85,-0.49
,2024-09-04T11:08:38.649329Z,-0.31,-0.79,-0.61
,2024-09-04T11:08:39.569136Z,-0.18,-0.73,-0.43
,2024-09-04T11:08:40.519508Z,-0.24,-0.73,-0.37
,2024-09-04T11:08:42.069202Z,-0.12,-0.73,-0.37
,2024-09-04T11:08:43.119488Z,-0.24,-0.79,-0.43
,2024-09-04T11:08:44.177774Z,-0.31,-0.79,-0.55
,2024-09-04T11:08:44.535052Z,-0.37,-0.92,-0.55
,2024-09-04T11:08:46.37148Z,-0.24,-0.79,-0.49
,2024-09-04T11:08:46.688008Z,-0.49,-1.04,-0.73
,2024-09-04T11:08:47.992332Z,-0.55,-1.04,-0.79
,2024-09-04T11:08:55.046093Z,-0.06,-0.61,-0.24
,2024-09-04T11:08:55.299411Z,-0.43,-0.92,-0.61
,2024-09-04T11:08:55.549444Z,-0.37,-0.92,-0.61
,2024-09-04T11:08:55.824123Z,-0.37,-0.85,-0.55
,2024-09-04T11:08:56.365064Z,-0.24,-0.79,-0.43
,2024-09-04T11:08:56.639206Z,-0.37,-0.92,-0.61
,2024-09-04T11:08:56.977353Z,-0.18,-0.73,-0.43
,2024-09-04T11:08:57.304689Z,-0.24,-0.79,-0.49
